"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72784094187","2006-01-01","46.56667","-119.6","223.1","HANFORD, WA US","  36.6"," 8","  34.2"," 8","1000.6"," 8","973.6"," 8"," 15.0"," 8","  6.9"," 8"," 11.1","999.9","  41.0","*","  33.6","*","99.99"," ","999.9","010000"
"72784094187","2006-01-02","46.56667","-119.6","223.1","HANFORD, WA US","  40.5"," 7","  37.9"," 7","1003.9"," 7","976.9"," 7"," 15.0"," 7","  4.6"," 7","  6.0","999.9","  42.6"," ","  35.8"," "," 0.12","A","999.9","000000"
"72784094187","2006-01-03","46.56667","-119.6","223.1","HANFORD, WA US","  32.7","19","  32.3","19","1012.7","18","985.2","19","  5.9","19","  4.8","19","  9.9","999.9","  42.6"," ","  27.0"," "," 0.01","B","999.9","110000"
"72784094187","2006-01-04","46.56667","-119.6","223.1","HANFORD, WA US","  32.0","22","  31.1","22","1026.0","21","998.5","22","  9.8","22","  5.0","22","  9.9","999.9","  39.7"," ","  25.7"," "," 0.03","G","999.9","110000"
"72784094187","2006-01-05","46.56667","-119.6","223.1","HANFORD, WA US","  35.6","21","  32.8","21","1029.0","21","001.2","21"," 15.0","21","  6.2","21"," 11.1","999.9","  39.7"," ","  25.7"," "," 0.00","G","999.9","000000"
"72784094187","2006-01-06","46.56667","-119.6","223.1","HANFORD, WA US","  34.8","22","  33.5","22","1020.8","21","993.2","22"," 12.1","22","  4.2","22","  8.0","999.9","  39.0"," ","  30.4"," "," 0.03","B","999.9","010000"
"72784094187","2006-01-07","46.56667","-119.6","223.1","HANFORD, WA US","  37.3","12","  37.0","12","1009.6","12","982.4","12","  1.7","12","  3.5","12","  4.1","999.9","  39.2","*","  35.2","*"," 0.07","A","999.9","110000"
"72784094187","2006-01-08","46.56667","-119.6","223.1","HANFORD, WA US","  44.6"," 8","  30.3"," 8","1022.7"," 8","995.4"," 8"," 15.0"," 8","  7.1"," 8"," 12.0","999.9","  49.6","*","  36.1","*"," 0.00","I","999.9","000000"
"72784094187","2006-01-09","46.56667","-119.6","223.1","HANFORD, WA US","  44.7","17","  34.1","17","1018.0","17","990.7","17"," 15.0","17"," 11.9","17"," 25.1","999.9","  54.5"," ","  32.5"," "," 0.00","H","999.9","010000"
"72784094187","2006-01-10","46.56667","-119.6","223.1","HANFORD, WA US","  54.3","21","  40.2","21","1004.9","21","978.2","21"," 15.0","21"," 19.3","21"," 28.0"," 40.0","  58.1","*","  51.6","*"," 0.00","I","999.9","000000"
"72784094187","2006-01-11","46.56667","-119.6","223.1","HANFORD, WA US","  48.5","21","  34.6","21","1003.7","21","977.1","21"," 15.0","21"," 18.0","21"," 28.0"," 42.0","  58.3"," ","  42.4"," "," 0.04","G","999.9","010000"
