"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"10518099999","1993-08-02","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  66.1"," 5","  55.0"," 5","9999.9"," 0","998.3"," 4"," 11.2"," 5","  5.8"," 5"," 13.0","999.9","  79.7","*","  45.7","*"," 0.00","I","999.9","000000"
"10518099999","1993-08-05","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  70.6"," 4","  57.9"," 4","9999.9"," 0","996.0"," 4","  8.1"," 4","  6.1"," 4"," 12.0","999.9","  77.9","*","  60.8","*"," 0.00","I","999.9","000000"
"10518099999","1993-08-06","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  63.6"," 4","  50.1"," 4","9999.9"," 0","001.4"," 4","  8.1"," 4"," 12.0"," 4"," 14.0","999.9","  69.8","*","  55.9","*"," 0.00","I","999.9","000000"
"10518099999","1993-08-11","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  60.8"," 4","  47.8"," 4","9999.9"," 0","995.3"," 4","  6.8"," 4","  9.0"," 4"," 12.0","999.9","  67.1","*","  50.0","*"," 0.00","I","999.9","000000"
"10518099999","1993-08-17","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  64.1"," 4","  52.4"," 4","9999.9"," 0","999.9"," 0","  5.7"," 4","  6.5"," 4","  8.9","999.9","  70.9","*","  55.4","*"," 0.00","I","999.9","000000"
"10518099999","1993-08-24","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  57.8"," 4","  48.9"," 4","9999.9"," 0","998.4"," 4","  6.8"," 4","  5.0"," 4","  8.0","999.9","  62.2","*","  48.2","*"," 0.00","I","999.9","000000"
"10518099999","1993-08-26","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  57.7"," 4","  48.4"," 4","9999.9"," 0","999.1"," 4","  4.3"," 4","  5.1"," 4","  6.0","999.9","  62.6","*","  50.0","*"," 0.00","I","999.9","000000"
"10518099999","1993-08-27","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  60.8"," 4","  49.4"," 4","9999.9"," 0","999.9"," 0","999.9"," 0","  6.5"," 4","  8.9","999.9","  71.6","*","  44.6","*"," 0.00","I","999.9","100000"
"10518099999","1993-08-30","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  57.6"," 4","  50.7"," 4","9999.9"," 0","999.9"," 0","  4.7"," 4","  6.3"," 4","  8.0","999.9","  69.8"," ","  52.2","*"," 0.08","E","999.9","010000"
"10518099999","1993-09-03","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  55.2"," 4","  54.0"," 4","9999.9"," 0","992.5"," 4","  4.2"," 4","  5.5"," 4","  6.0","999.9","  59.0","*","  52.9","*","99.99"," ","999.9","010000"
"10518099999","1993-09-13","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  54.2"," 4","  53.6"," 4","9999.9"," 0","979.2"," 4","  4.7"," 4","  5.5"," 4","  8.0","999.9","  54.7","*","  53.8","*","99.99"," ","999.9","010000"
"10518099999","1993-09-14","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  53.4"," 4","  48.6"," 4","9999.9"," 0","999.9"," 0","999.9"," 0"," 12.0"," 4"," 18.1","999.9","  56.8","*","  49.3","*"," 0.20","A","999.9","010000"
"10518099999","1993-09-22","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  65.3"," 4","  60.4"," 4","9999.9"," 0","993.0"," 4","  5.3"," 4","  8.0"," 4"," 12.0","999.9","  70.9","*","  58.1","*"," 0.00","I","999.9","000010"
"10518099999","1993-09-24","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  53.8"," 4","  53.3"," 4","9999.9"," 0","993.2"," 4","  2.1"," 4","  4.8"," 4","  6.0","999.9","  55.0","*","  52.7","*","99.99"," ","999.9","010000"
"10518099999","1993-09-28","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  52.2"," 4","  46.2"," 4","9999.9"," 0","995.7"," 4","  4.8"," 4","  7.0"," 4","  8.9","999.9","  56.3","*","  43.7","*"," 0.00","I","999.9","000000"
"10518099999","1993-09-29","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  54.9"," 4","  45.5"," 4","9999.9"," 0","996.1"," 4","  4.4"," 4","  4.0"," 4","  7.0","999.9","  63.0","*","  41.9","*"," 0.00","I","999.9","000000"
"10518099999","1993-09-30","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  52.9"," 4","  47.5"," 4","9999.9"," 0","992.3"," 4","  4.0"," 4","  8.4"," 4","  9.9","999.9","  56.5","*","  48.2","*"," 0.00","I","999.9","000000"
"10518099999","1993-10-01","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  57.0"," 4","  50.1"," 4","9999.9"," 0","983.8"," 4","  6.8"," 4"," 13.5"," 4"," 15.9","999.9","  62.6","*","  50.9","*"," 0.00","I","999.9","000000"
"10518099999","1993-10-04","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  55.3"," 4","  50.9"," 4","9999.9"," 0","985.0"," 4","  5.0"," 4","  8.2"," 4","  9.9","999.9","  59.9","*","  51.4","*","99.99"," ","999.9","010000"
