"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"10518099999","1995-01-02","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  32.6"," 4","  32.2"," 4","9999.9"," 0","989.4"," 4","  2.2"," 4","  8.4"," 4","  9.9","999.9","  34.7","*","  30.9","*","99.99"," ","999.9","001000"
"10518099999","1995-01-03","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  31.8"," 4","  29.8"," 4","9999.9"," 0","010.1"," 4","  4.0"," 4","  1.7"," 4","  4.1","999.9","  32.9","*","  31.1","*","99.99"," ","999.9","001000"
"10518099999","1995-01-05","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  19.1"," 4","  16.5"," 4","9999.9"," 0","008.7"," 4","  7.5"," 4","  7.2"," 4","  9.9","999.9","  22.1","*","  15.4","*"," 0.00","I","999.9","000000"
"10518099999","1995-01-06","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  20.0"," 4","  18.1"," 4","9999.9"," 0","999.9"," 0","  8.4"," 4"," 11.2"," 4"," 16.9"," 26.0","  23.0","*","  17.4","*"," 0.00","I","999.9","000000"
"10518099999","1995-01-09","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  35.8"," 4","  34.7"," 4","9999.9"," 0","003.9"," 4","  4.0"," 4","  5.3"," 4","  6.0","999.9","  38.3","*","  33.8","*"," 0.00","I","999.9","000000"
"10518099999","1995-01-10","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  39.3"," 4","  33.1"," 4","9999.9"," 0","991.3"," 4","  5.3"," 4"," 10.7"," 4"," 18.1","999.9","  41.0","*","  37.8","*"," 0.00","I","999.9","000000"
"10518099999","1995-01-11","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  35.5"," 4","  31.5"," 4","9999.9"," 0","988.3"," 4","  6.2"," 4"," 10.0"," 4"," 12.0","999.9","  37.4","*","  33.8","*"," 0.00","I","999.9","000000"
"10518099999","1995-01-16","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  35.8"," 4","  32.1"," 4","9999.9"," 0","005.6"," 4","  5.9"," 4"," 10.5"," 4"," 14.0","999.9","  39.2","*","  32.2","*"," 0.00","I","999.9","000000"
"10518099999","1995-01-18","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  40.5"," 4","  34.3"," 4","9999.9"," 0","985.1"," 4","  4.2"," 4","  9.4"," 4","  9.9","999.9","  41.7","*","  39.2","*"," 0.00","I","999.9","000000"
"10518099999","1995-01-19","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  40.0"," 4","  34.7"," 4","9999.9"," 0","993.6"," 4","  8.5"," 4","  9.0"," 4"," 12.0","999.9","  41.9","*","  37.0","*"," 0.00","I","999.9","000000"
"10518099999","1995-01-20","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  45.6"," 4","  32.7"," 4","9999.9"," 0","990.9"," 4","  8.5"," 4"," 12.0"," 4"," 15.0","999.9","  47.5","*","  43.7","*"," 0.00","I","999.9","000000"
"10518099999","1995-01-23","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  43.6"," 4","  33.4"," 4","9999.9"," 0","978.0"," 4","  7.5"," 4"," 16.7"," 4"," 22.0","999.9","  45.5","*","  41.4","*","99.99"," ","999.9","010000"
"10518099999","1995-01-25","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  37.7"," 4","  37.0"," 4","9999.9"," 0","976.7"," 4","  3.0"," 4","  4.5"," 4","  8.0","999.9","  41.2","*","  34.9","*","99.99"," ","999.9","010000"
"10518099999","1995-01-26","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  52.1"," 4","  42.4"," 4","9999.9"," 0","969.9"," 4","  7.9"," 4"," 16.8"," 4"," 18.1","999.9","  53.4","*","  50.9","*","99.99"," ","999.9","010000"
"10518099999","1995-01-27","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  34.2"," 4","  29.7"," 4","9999.9"," 0","994.4"," 4","  5.6"," 4","  7.0"," 4","  8.0","999.9","  36.1","*","  32.0","*","99.99"," ","999.9","001000"
"10518099999","1995-01-30","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  38.5"," 4","  31.3"," 4","9999.9"," 0","987.1"," 4","  6.8"," 4"," 10.0"," 4"," 12.0","999.9","  40.1","*","  37.4","*","99.99"," ","999.9","010000"
"10518099999","1995-01-31","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  30.9"," 4","  26.2"," 4","9999.9"," 0","999.9"," 0","  6.8"," 4","  5.8"," 4","  8.0","999.9","  38.3","*","  26.8","*"," 0.00","I","999.9","000000"
"10518099999","1995-02-01","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  48.2"," 4","  42.3"," 4","9999.9"," 0","996.2"," 4","  7.1"," 4"," 11.5"," 4"," 15.9","999.9","  50.0","*","  46.6","*"," 0.00","I","999.9","000000"
"10518099999","1995-02-02","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  42.6"," 4","  37.1"," 4","9999.9"," 0","005.2"," 4","  4.7"," 4","  7.0"," 4"," 14.0","999.9","  44.6","*","  41.0","*","99.99"," ","999.9","010000"
"10518099999","1995-02-03","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  38.2"," 4","  32.2"," 4","9999.9"," 0","011.9"," 4","  5.4"," 4","  4.3"," 4","  6.0","999.9","  44.1","*","  33.8","*"," 0.00","I","999.9","000000"
"10518099999","1995-02-06","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  49.8"," 4","  45.6"," 4","9999.9"," 0","000.8"," 4","  5.3"," 4","  4.8"," 4","  5.1","999.9","  52.3","*","  47.8","*","99.99"," ","999.9","010000"
"10518099999","1995-02-07","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  45.7"," 4","  39.1"," 4","9999.9"," 0","994.1"," 4","  4.8"," 4","  8.0"," 4","  8.9","999.9","  46.4","*","  44.8","*"," 0.00","I","999.9","000000"
"10518099999","1995-02-08","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  48.7"," 4","  41.9"," 4","9999.9"," 0","983.0"," 4","  6.4"," 4","  9.0"," 4"," 12.0","999.9","  51.1","*","  47.3","*","99.99"," ","999.9","010000"
"10518099999","1995-02-09","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  42.4"," 4","  30.6"," 4","9999.9"," 0","999.9"," 0","  7.5"," 4","  8.0"," 4","  9.9","999.9","  59.4","*","  33.6","*"," 0.00","I","999.9","000000"
"10518099999","1995-02-10","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  33.6"," 4","  28.1"," 4","9999.9"," 0","986.3"," 4","  5.0"," 4","  9.2"," 4","  9.9","999.9","  36.0","*","  30.2","*","99.99"," ","999.9","010000"
"10518099999","1995-02-13","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  42.8"," 6","  36.6"," 6","9999.9"," 0","990.5"," 4"," 11.3"," 6"," 12.0"," 6"," 22.9"," 39.0","  52.5","*","  33.3","*"," 0.00","B","999.9","000000"
"10518099999","1995-02-14","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  43.3"," 5","  35.9"," 5","9999.9"," 0","991.0"," 4","  6.2"," 5","  8.6"," 5"," 18.1","999.9","  48.2","*","  33.1","*"," 0.00","A","999.9","100000"
"10518099999","1995-02-15","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  51.0"," 4","  43.5"," 4","9999.9"," 0","984.1"," 4","  6.1"," 4"," 11.3"," 4"," 12.0","999.9","  58.1","*","  45.0","*","99.99"," ","999.9","010000"
"10518099999","1995-02-16","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  41.3"," 4","  34.6"," 4","9999.9"," 0","999.9"," 0"," 10.4"," 4"," 15.0"," 4"," 25.1"," 42.9","  48.4","*","  30.6","*"," 0.00","I","999.9","100000"
"10518099999","1995-02-17","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  44.5"," 4","  35.1"," 4","9999.9"," 0","985.1"," 4","  9.3"," 4"," 11.0"," 4"," 12.0","999.9","  47.5","*","  40.3","*"," 0.00","I","999.9","000000"
"10518099999","1995-02-22","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  39.8"," 4","  30.5"," 4","9999.9"," 0","004.0"," 4","  6.8"," 4"," 12.4"," 4"," 16.9","999.9","  44.1","*","  31.1","*"," 0.00","I","999.9","000000"
"10518099999","1995-02-24","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  36.5"," 4","  33.7"," 4","9999.9"," 0","973.2"," 4","  5.1"," 4","  7.0"," 4","  8.0","999.9","  37.0","*","  35.8","*","99.99"," ","999.9","010000"
"10518099999","1995-03-01","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  46.7"," 4","9999.9"," 0","9999.9"," 0","999.9"," 0"," 13.4"," 4"," 11.8"," 4"," 18.1","999.9","  50.4","*","  39.0","*"," 0.00","I","999.9","000000"
"10518099999","1995-03-27","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  38.2"," 4","9999.9"," 0","9999.9"," 0","978.3"," 4","  5.0"," 4"," 15.5"," 4"," 22.0","999.9","  44.4","*","  34.7","*","99.99"," ","999.9","010010"
"10518099999","1995-03-28","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  35.0"," 4","  25.8"," 4","9999.9"," 0","989.7"," 4","  6.5"," 4"," 11.5"," 4"," 15.9","999.9","  39.6","*","  28.8","*"," 0.00","I","999.9","000000"
"10518099999","1995-03-30","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  37.4"," 4","  28.6"," 4","9999.9"," 0","010.8"," 4","  5.9"," 4","  2.8"," 4","  4.1","999.9","  43.5","*","  27.5","*"," 0.00","I","999.9","000000"
"10518099999","1995-04-03","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  57.8"," 4","  45.6"," 4","9999.9"," 0","997.3"," 4","  6.4"," 4","  5.2"," 4","  8.0","999.9","  66.2","*","  41.0","*"," 0.00","I","999.9","000000"
"10518099999","1995-04-07","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  54.7"," 4","  45.8"," 4","9999.9"," 0","999.5"," 4","  3.3"," 4","  8.5"," 4"," 11.1","999.9","  61.2","*","  46.0","*","99.99"," ","999.9","010000"
"10518099999","1995-04-10","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  42.4"," 4","  40.0"," 4","9999.9"," 0","999.5"," 4","  3.1"," 4","  4.8"," 4","  8.0","999.9","  45.5","*","  37.8","*","99.99"," ","999.9","010000"
"10518099999","1995-04-11","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  44.0"," 4","  41.5"," 4","9999.9"," 0","004.9"," 4","  1.9"," 4","  4.3"," 4","  7.0","999.9","  50.0","*","  41.0","*","99.99"," ","999.9","010000"
"10518099999","1995-04-12","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  45.9"," 4","9999.9"," 0","9999.9"," 0","005.5"," 4","  3.3"," 4","  6.0"," 4","  9.9","999.9","  56.5","*","  34.0","*"," 0.00","I","999.9","000000"
"10518099999","1995-04-19","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  41.5"," 4","  36.4"," 4","9999.9"," 0","983.0"," 4","  4.7"," 4","  2.3"," 4","  5.1","999.9","  45.5","*","  38.5","*"," 0.00","I","999.9","000000"
"10518099999","1995-04-20","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  44.2"," 4","  32.9"," 4","9999.9"," 0","991.8"," 4","  6.7"," 4","  6.5"," 4","  9.9","999.9","  47.3","*","  35.8","*"," 0.00","I","999.9","000000"
"10518099999","1995-04-27","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  48.8"," 4","  46.8"," 4","9999.9"," 0","985.7"," 4","  0.8"," 4","  6.5"," 4","  9.9","999.9","  50.2","*","  46.8","*"," 0.00","I","999.9","100000"
"10518099999","1995-04-28","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  48.1"," 4","  33.6"," 4","9999.9"," 0","995.2"," 4","  5.0"," 4","  3.3"," 4","  5.1","999.9","  54.5","*","  41.2","*"," 0.00","I","999.9","000000"
"10518099999","1995-05-03","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  62.9"," 4","  41.6"," 4","9999.9"," 0","008.7"," 4","  7.5"," 4","  5.2"," 4","  8.0","999.9","  70.2","*","  50.7","*"," 0.00","I","999.9","000000"
"10518099999","1995-05-04","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  65.8"," 4","  45.2"," 4","9999.9"," 0","006.7"," 4","  8.4"," 4","  2.0"," 4","  4.1","999.9","  75.6","*","  50.9","*"," 0.00","I","999.9","000000"
"10518099999","1995-05-05","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  68.3"," 4","  46.0"," 4","9999.9"," 0","004.5"," 4","  6.5"," 4","  2.5"," 4","  6.0","999.9","  77.9","*","  53.6","*"," 0.00","I","999.9","000000"
"10518099999","1995-05-10","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  49.7"," 4","  40.0"," 4","9999.9"," 0","996.0"," 4","  5.0"," 4","  1.0"," 4","  4.1","999.9","  55.4","*","  44.1","*","99.99"," ","999.9","010000"
"10518099999","1995-05-11","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  51.1"," 4","  40.9"," 4","9999.9"," 0","989.2"," 4","  3.4"," 4","  3.3"," 4","  8.0","999.9","  58.3","*","  42.8","*"," 0.00","I","999.9","100000"
"10518099999","1995-05-12","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  51.9"," 4","  41.0"," 4","9999.9"," 0","981.0"," 4","  4.3"," 4","  5.0"," 4","  8.0","999.9","  57.9","*","  41.4","*"," 0.00","I","999.9","000000"
"10518099999","1995-05-15","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  51.5"," 4","  36.9"," 4","9999.9"," 0","995.1"," 4","  6.7"," 4","  2.8"," 4","  7.0","999.9","  58.1","*","  46.8","*"," 0.00","I","999.9","000000"
"10518099999","1995-05-18","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  47.9"," 4","  40.1"," 4","9999.9"," 0","984.8"," 4","  4.7"," 4","  6.8"," 4","  9.9","999.9","  49.6","*","  46.0","*","99.99"," ","999.9","010000"
"10518099999","1995-05-22","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  56.9"," 4","  41.0"," 4","9999.9"," 0","003.7"," 4","  6.4"," 4","  5.0"," 4","  8.0","999.9","  65.5","*","  44.1","*"," 0.00","I","999.9","000000"
"10518099999","1995-05-23","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  64.2"," 4","  45.9"," 4","9999.9"," 0","993.0"," 4","  7.0"," 4","  7.7"," 4","  8.9","999.9","  72.9","*","  51.8","*"," 0.00","I","999.9","000000"
"10518099999","1995-05-24","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  72.0"," 4","  49.8"," 4","9999.9"," 0","999.9"," 0","  8.4"," 4","  6.3"," 4","  9.9","999.9","  78.1","*","  60.8","*"," 0.00","I","999.9","000000"
"10518099999","1995-05-26","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  62.9"," 4","  55.1"," 4","9999.9"," 0","997.4"," 4","  4.7"," 4","  5.1"," 4","  6.0","999.9","  68.2","*","  57.6","*","99.99"," ","999.9","010000"
"10518099999","1995-05-29","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  60.3"," 4","  58.6"," 4","9999.9"," 0","998.2"," 4","  3.7"," 4","  3.5"," 4","  4.1","999.9","  63.0","*","  58.6","*","99.99"," ","999.9","010000"
"10518099999","1995-05-30","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  59.1"," 4","  53.6"," 4","9999.9"," 0","998.7"," 4","  3.7"," 4","  4.3"," 4","  8.0","999.9","  64.4","*","  56.3","*"," 0.00","I","999.9","000000"
"10518099999","1995-05-31","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  60.6"," 4","  52.8"," 4","9999.9"," 0","990.5"," 4","  2.5"," 4","  6.8"," 4"," 12.0","999.9","  64.4","*","  57.6","*"," 0.12","E","999.9","100000"
"10518099999","1995-06-02","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  60.5"," 4","9999.9"," 0","9999.9"," 0","996.4"," 4","  3.6"," 4","  3.5"," 4","  6.0","999.9","  66.2","*","  51.8","*"," 0.00","I","999.9","000000"
"10518099999","1995-06-06","50.7","7.033","160.0","BONN HARDTHOEHE, GM","  59.9"," 4","  49.5"," 4","9999.9"," 0","002.4"," 4","  5.1"," 4","  5.5"," 4","  6.0","999.9","  63.7","*","  50.9","*","99.99"," ","999.9","010000"
